"ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"72179","Fbxl2","F-box and leucine-rich repeat protein 2",-0.860974244358131,0.0778922830722939,-2.36693188342362,0.035351522009328,0.0867809030499254,-3.72468651079257
"234728","Cmtr2","cap methyltransferase 2",0.742184040541887,2.04327150559594,2.36606161579043,0.0354077785365912,0.0868974395877548,-3.83394332503013
"56699","Cdc42ep4","CDC42 effector protein 4",0.38574900903791,7.27435478651367,2.36602740403467,0.0354099918340383,0.0868974395877548,-4.75639492737028
"235567","Dnajc13","DnaJ heat shock protein family (Hsp40) member C13",-0.248575972488242,5.80498806004974,-2.36583189773726,0.0354226424779569,0.0869149886231377,-4.74595586122397
"50874","Tmod4","tropomodulin 4",-0.972138858728106,-0.0983737521149711,-2.36548878997266,0.0354448544688804,0.0869495268814664,-3.5788764577934
"72542","Pgam5","phosphoglycerate mutase family member 5",0.376518142406773,4.17278696151731,2.36544450723315,0.0354477222030681,0.0869495268814664,-4.34022820712799
"104923","Adi1","acireductone dioxygenase 1",0.260599269520675,4.97094807708456,2.36529176414708,0.0354576154985668,0.0869563314340475,-4.5768818827047
"213233","Tapbpl","TAP binding protein-like",0.566725352721809,3.75723571188447,2.36523179245795,0.0354615006386001,0.0869563314340475,-4.38246839308528
"75623","Tex30","testis expressed 30",0.480216139449481,4.18169645179697,2.36507011211811,0.0354719767953477,0.0869685264154009,-4.40113190236717
"56223","Fscn3","fascin actin-bundling protein 3",-1.64756140557288,-1.44630575829599,-2.36448278725726,0.0355100577907907,0.0870483873624407,-3.53052115144408
"14247","Fli1","Friend leukemia integration 1",0.817547350197106,0.275111930462678,2.36406426276336,0.035537218033145,0.0870797118746018,-3.89100970363431
"280668","Adam1a","a disintegrin and metallopeptidase domain 1a",-0.711708692591738,0.900133446708377,-2.3640376786207,0.0355389438902126,0.0870797118746018,-3.78326984440433
"20184","Uimc1","ubiquitin interaction motif containing 1",-0.239134758080327,4.76865314133776,-2.36392634276807,0.0355461727483086,0.0870797118746018,-4.65141048450817
"100302499","Snora3","small nucleolar RNA, H/ACA box 3",0.946040105553149,0.469032942640992,2.36390021912052,0.0355478691191254,0.0870797118746018,-3.71480137952634
"73724","Mcee","methylmalonyl CoA epimerase",-0.387224963608779,4.01492583453319,-2.36386146139208,0.0355503860424532,0.0870797118746018,-4.47277768947398
"243983","Zdhhc13","zinc finger, DHHC domain containing 13",0.398434869604373,3.93309347848747,2.3634025433803,0.0355802011372542,0.0871392373738053,-4.38311436395393
"66495","Ndufb3","NADH:ubiquinone oxidoreductase subunit B3",0.25145974944062,4.62339043655772,2.36328294291264,0.0355879753089474,0.0871447725104749,-4.56641728150474
"27386","Npas3","neuronal PAS domain protein 3",-0.318671987097467,2.82638546574082,-2.36268843476615,0.0356266432309763,0.0872259441707746,-4.48994123444653
"18389","Oprl1","opioid receptor-like 1",1.2136856061679,-2.78401751177881,2.36190733794673,0.0356775085011556,0.0873369492491114,-3.53767506876284
"23992","Prkra","protein kinase, interferon inducible double stranded RNA dependent activator",-0.27553380240081,3.87260123011123,-2.36177549460205,0.0356861010504371,0.0873444542358847,-4.48779125632753
"320309","Grep1","glycine rich extracellular protein 1",1.49839500094257,-2.21787461383729,2.36115982840046,0.0357262517901718,0.0874291860160847,-3.4978488795831
"68953","Chmp2a","charged multivesicular body protein 2A",-0.220962481945292,6.02424429812655,-2.36068879599875,0.0357569994758677,0.0874908839939021,-4.73810896730213
"26921","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4",-0.227415441232873,7.49706782252571,-2.36044880118162,0.0357726754300886,0.0875156907890278,-4.75549094712932
"231207","Cpeb2","cytoplasmic polyadenylation element binding protein 2",0.279431461084992,6.63066006473775,2.36009409393289,0.0357958562295337,0.0875588472142937,-4.76628280098377
"70945","Mmrn1","multimerin 1",-2.52728052055644,-2.1574616685521,-2.35947960224778,0.0358360485444223,0.0876351624533742,-3.52031496405319
"93835","Amn","amnionless",1.23482529408626,-1.04297497904505,2.35944369981538,0.0358383981677003,0.0876351624533742,-3.55344440347914
"11975","Atp6v0a1","ATPase, H+ transporting, lysosomal V0 subunit A1",-0.237895764308506,5.43256361083497,-2.35936283556587,0.0358436908440022,0.0876351624533742,-4.66563090425616
"56631","Trim17","tripartite motif-containing 17",-0.872741200235283,-1.08696132063479,-2.35904278214274,0.0358646461367783,0.0876728333403934,-3.58419265041099
"330385","9530026P05Rik","RIKEN cDNA 9530026P05 gene",-1.564576659333,-0.416564027056931,-2.35880838573255,0.0358800005446269,0.0876968030632978,-3.64914398280071
"20516","Slc20a2","solute carrier family 20, member 2",-0.291966376100549,4.94010598655049,-2.35855931333039,0.0358963232291077,0.0877231316395266,-4.69694754174643
"235047","Zfp809","zinc finger protein 809",-0.410961814595499,2.72796502887949,-2.35835692984518,0.0359095914509813,0.0877419887587058,-4.17825693736071
"53415","Htatip2","HIV-1 Tat interactive protein 2",-0.540259086607417,3.40160576342017,-2.35818532860655,0.0359208452793233,0.0877559188119378,-4.17907114668107
"71856","Wfdc3","WAP four-disulfide core domain 3",1.29645305908849,2.64988072207378,2.35808812073873,0.0359272217960178,0.0877579309527458,-3.60941369937642
"19347","Dennd5a","DENN domain containing 5A",-0.199368210732203,6.51575700916038,-2.35777452066922,0.0359478003306958,0.0877946277895715,-4.7730107305881
"13409","Tmc1","transmembrane channel-like gene family 1",2.35013322126676,-3.25798460782331,2.3574505851557,0.0359690689486917,0.0878329984031402,-3.55283779100831
"224824","Pex6","peroxisomal biogenesis factor 6",-0.277942622639375,5.15526026816037,-2.35719774720729,0.0359856779018583,0.0878599804667029,-4.6604539946175
"105785","Kdelr3","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3",0.336739981600858,3.2991945116759,2.35678074293726,0.0360130870274347,0.0879133190271206,-4.42521153464891
"242785","Klhl21","kelch-like 21",0.302003507051575,7.57770116467281,2.35533003864037,0.0361085958946818,0.0881328570686565,-4.75374130789234
"15267","H2ac18","H2A clustered histone 18",-0.646242467747714,2.93363038503535,-2.35367006754209,0.0362181800250745,0.0883866765157934,-4.09027525591335
"113868","Acaa1a","acetyl-Coenzyme A acyltransferase 1A",-0.225913295008101,5.86452281541417,-2.35337346233833,0.036237794165456,0.0884208891447995,-4.73645831718044
"16416","Itgb3","integrin beta 3",-0.388291102753266,3.8167332502535,-2.3523962183264,0.0363024901880147,0.0885650748581945,-4.75536792219639
"93888","Pcdhb17","protocadherin beta 17",-0.756884294348769,1.87234721477241,-2.35218287804448,0.0363166285698952,0.0885858925634548,-4.13467405031568
"328967","Arhgef37","Rho guanine nucleotide exchange factor 37",-1.2319280920028,0.761161461908508,-2.35195018976738,0.0363320551902315,0.0886098457139534,-3.59379318410652
"544741","Gm5781","predicted gene 5781",0.537366509370974,1.97153914979868,2.35184613124002,0.0363389560290647,0.0886130012472362,-3.9377370465231
"231287","Atp10d","ATPase, class V, type 10D",-0.731376974576424,3.77472695401797,-2.35166664632717,0.0363508618643346,0.0886176478501699,-4.34691538767405
"18639","Pfkfb1","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1",0.591622182125965,0.770502076718577,2.35164834412442,0.0363520761207702,0.0886176478501699,-4.02782172297892
"52123","Agpat5","1-acylglycerol-3-phosphate O-acyltransferase 5",0.325898409366656,4.33152877305041,2.35152640843553,0.0363601669150643,0.088623701098963,-4.57092667554291
"18080","Nin","ninein",-0.231106684443663,4.57387770592984,-2.35131821298854,0.0363739852894156,0.0886264783151614,-4.69046200840617
"67166","Arl8b","ADP-ribosylation factor-like 8B",0.229710094545531,5.79009230451619,2.35129075400413,0.0363758081762434,0.0886264783151614,-4.73761806085608
"116905","Dph1","diphthamide biosynthesis 1",0.654812263692544,2.96010717186659,2.35125578282275,0.0363781298930936,0.0886264783151614,-3.99956615371836
"230661","Tesk2","testis-specific kinase 2",-0.55597329268177,1.97303585523602,-2.35100556514832,0.0363947458463156,0.0886532927489475,-4.02251049248817
"54170","Rragc","Ras-related GTP binding C",-0.220925158449222,6.0167872931015,-2.35013233238802,0.0364527907419977,0.0887809993660858,-4.76061359206688
"320845","A230056P14Rik","RIKEN cDNA A230056P14 gene",-0.51299193106056,0.284475037752201,-2.35000343602352,0.0364613661587556,0.0887882019681006,-3.95120224304232
"218194","Phactr1","phosphatase and actin regulator 1",-0.75122330256888,2.58025180796724,-2.34972701604662,0.0364797627737557,0.0888193145703952,-3.84428090260599
"17952","Naip6","NLR family, apoptosis inhibitory protein 6",-1.40252421623751,-0.579750682103071,-2.34934334244519,0.0365053121959049,0.088867830244005,-3.51750633032627
"26396","Map2k2","mitogen-activated protein kinase kinase 2",0.215778078371386,6.45815309063008,2.34924821614445,0.0365116494566724,0.0888695684603804,-4.76987069590614
"56218","Patz1","POZ (BTB) and AT hook containing zinc finger 1",0.50679436496699,2.61398983899404,2.34881608665836,0.0365404509552228,0.0889259758078751,-4.09369319555466
"66966","Trit1","tRNA isopentenyltransferase 1",0.440007744146711,3.28621416120879,2.34862859089855,0.0365529543485929,0.0889427083179619,-4.18326709542352
"20965","Syn2","synapsin II",1.79687777874261,0.680999539977693,2.34846212088782,0.0365640590489617,0.0889560328217043,-3.69831604935723
"100042332","Reno1","regulator of early neurogenesis 1",-0.680182016192393,0.300037065380912,-2.34835685747942,0.0365710825141406,0.0889594255892686,-3.69730579110794
"74140","Tm9sf1","transmembrane 9 superfamily member 1",0.246882875651838,6.36729574645034,2.34825425080578,0.0365779299588547,0.0889623892074084,-4.75887863595465
"77422","C330018D20Rik","RIKEN cDNA C330018D20 gene",-0.361344040487778,2.1048509234687,-2.34811957389164,0.0365869194719438,0.088970560907001,-4.24067629523178
"76577","Faf2","Fas associated factor family member 2",-0.22801094865686,5.57345379315043,-2.34777993992524,0.0366095990099717,0.089012015808245,-4.76201098868898
"76306","Slc18b1","solute carrier family 18, subfamily B, member 1",-0.357032011673945,3.34579029813233,-2.34753391164991,0.0366260363084197,0.0890382830054244,-4.42970300769457
"13169","Dbnl","drebrin-like",-0.276031913086804,5.33372824381322,-2.34683842037134,0.0366725407607433,0.0891376244513669,-4.68887435443452
"434394","Gm5614","ribosomal protein L36 pseudogene",1.13073889999751,-1.20638964106572,2.34663047371646,0.0366864562245767,0.0891577355333247,-3.52696934437574
"27215","Azi2","5-azacytidine induced gene 2",-0.204773787038749,5.54253992727007,-2.34645255984826,0.0366983659570604,0.0891729667259197,-4.72703282934934
"12560","Cdh3","cadherin 3",-0.219140965479818,4.9073252615871,-2.3460240959388,0.0367270629641055,0.0892289781836623,-4.76565880699578
"66461","Ptpmt1","protein tyrosine phosphatase, mitochondrial 1",0.409656121769179,4.15363495000417,2.34592717460449,0.0367335573954647,0.0892310392065668,-4.41067702590124
"52874","Pum3","pumilio RNA-binding family member 3",0.383268350020826,5.26762710592143,2.34499626320883,0.0367959912575646,0.0893689635522592,-4.66859373914715
"231887","Pdap1","PDGFA associated protein 1",0.213202802091566,6.15466127385765,2.34463948408416,0.0368199464623684,0.0894134041013015,-4.76279376479788
"213469","Lgi3","leucine-rich repeat LGI family, member 3",-1.12145928102373,-2.16095501023401,-2.34448690933108,0.0368301953419853,0.0894245517260311,-3.77724337293078
"214111","Slc24a1","solute carrier family 24 (sodium/potassium/calcium exchanger), member 1",1.83804712122229,-2.33932995059941,2.34435338170312,0.036839167014343,0.0894325953140824,-3.52031869489945
"72103","Aplf","aprataxin and PNKP like factor",-0.440163838544388,2.5353464777559,-2.34409686559309,0.0368564081118401,0.0894607086161145,-4.22656210214912
"16001","Igf1r","insulin-like growth factor I receptor",-0.412621345459933,5.04985971738112,-2.34384793808078,0.0368731465498402,0.0894875933774071,-4.78905775089256
"75426","Igfbpl1","insulin-like growth factor binding protein-like 1",1.91806448192064,-2.54969510386216,2.34352721025032,0.0368947237354391,0.0895262112566988,-3.51454646665698
"66011","Ranbp17","RAN binding protein 17",0.437763455303315,3.37301502012777,2.34336611414199,0.0369055661494309,0.0895387730159052,-4.31248528281703
"399548","Scn4b","sodium channel, type IV, beta",0.904376207268903,-1.54261653271026,2.34316284781329,0.03691925114321,0.0895387890326064,-3.7470888836862
"98376","Gorab","golgin, RAB6-interacting",0.464790584959328,2.70527533508237,2.34314218496941,0.0369206425502634,0.0895387890326064,-4.18042825903884
"268932","Caskin1","CASK interacting protein 1",0.458648685766976,2.18022117920682,2.34311357061274,0.0369225694840228,0.0895387890326064,-4.29454838092833
"58240","Hs1bp3","HCLS1 binding protein 3",-0.578314104316276,1.86436890540833,-2.34299926014738,0.0369302682835334,0.0895437189249711,-4.06790014559557
"17423","Ndst2","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2",0.306824571246033,4.07457657499674,2.34280312502958,0.0369434815484359,0.0895620160134193,-4.48269618101194
"54137","Acrbp","proacrosin binding protein",-0.570913857053964,1.54171016459617,-2.34207857462939,0.0369923324560312,0.0896600851032261,-3.93994575474136
"245902","Ccdc15","coiled-coil domain containing 15",-0.716398249487379,0.411396512904165,-2.34203487712798,0.0369952806225093,0.0896600851032261,-3.71898784232625
"246293","Klhl8","kelch-like 8",-0.770961268876918,1.38466009217851,-2.34192424203471,0.0370027459152061,0.0896644275442989,-3.92359678279778
"320799","Zhx3","zinc fingers and homeoboxes 3",0.381847172945138,3.31941050190047,2.34030075944545,0.0371124592357107,0.0899164963607501,-4.5469609247209
"67283","Slc25a19","solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19",-0.44230945057664,2.71252922770384,-2.34006918941215,0.0371281338684302,0.0899336266712653,-4.12698673924154
"100503101","Gm17388","predicted gene, 17388",-1.23112424179827,-1.78034444165886,-2.34002817426194,0.0371309107839791,0.0899336266712653,-3.54075247697743
"66994","Cep19","centrosomal protein 19",-0.546612471914734,1.98237673598435,-2.33987464526417,0.0371413071735214,0.0899450227659104,-3.9371906877463
"16649","Kpna4","karyopherin subunit alpha 4",0.230113981164539,7.15435500490045,2.33949144982467,0.0371672678473615,0.0899941015872072,-4.80126692024703
"230598","Nrdc","nardilysin convertase",-0.211623862399763,6.69761737605708,-2.33890565350516,0.0372069878839215,0.0900764761822145,-4.7998371441512
"320554","Tcp11l1","t-complex 11 like 1",-0.626234117080063,0.732227532727159,-2.33810197217204,0.0372615477910455,0.0901893456960866,-4.00680886066364
"381204","Naaladl1","N-acetylated alpha-linked acidic dipeptidase-like 1",1.74404324130574,-2.02412395187579,2.33805081599811,0.037265023246991,0.0901893456960866,-3.53446312214737
"67144","Lrrc40","leucine rich repeat containing 40",0.261009391378769,4.03058331606835,2.33708693223932,0.0373305657707177,0.0903341389435649,-4.48827701797386
"330222","Sdk1","sidekick cell adhesion molecule 1",-0.444818830181643,3.0238875966661,-2.33681496004605,0.0373490793899427,0.0903651026758503,-4.80659112004066
"109095","Rbm15b","RNA binding motif protein 15B",0.273146488611358,5.10936356818376,2.33467077092233,0.03749534616554,0.0907040692594517,-4.74595789586436
"11567","Avil","advillin",-0.665888303692611,0.746447518776533,-2.33459306285489,0.037500657336197,0.0907040692594517,-4.01428698360297
"14269","Fnbp1","formin binding protein 1",-0.20329448419264,6.00702412871631,-2.33286038167118,0.0376192693610484,0.090951127696557,-4.80703558077439
"26385","Grk6","G protein-coupled receptor kinase 6",-0.252496541681014,5.53899012097143,-2.33285430868349,0.0376196857228173,0.090951127696557,-4.7757245714851
"100861916",NA,NA,0.395156622177896,2.63678108237192,2.33284876328662,0.0376200659170079,0.090951127696557,-4.19592429727376
"13058","Cybb","cytochrome b-245, beta polypeptide",2.10062761088231,-0.834581431809516,2.33267273007172,0.0376321367219359,0.090966394731336,-3.56555361992419
"11774","Ap3b1","adaptor-related protein complex 3, beta 1 subunit",-0.234226152003559,6.00433322969058,-2.3314492959179,0.0377161314909237,0.0911554889253032,-4.79207952397457
"99480","Dnttip2","deoxynucleotidyltransferase, terminal, interacting protein 2",0.202507146130896,6.31881252328407,2.3310966954404,0.0377403725289934,0.0911909627282516,-4.81288086976518
"22036","Traip","TRAF-interacting protein",1.17145616365933,1.2115597627405,2.33105700035446,0.0377431024720222,0.0911909627282516,-3.65424907104586
"20229","Sat1","spermidine/spermine N1-acetyl transferase 1",-0.268683969916481,6.91691513596802,-2.33098405899692,0.037748119347521,0.0911909627282516,-4.81835108995094
"68628","Fbxw9","F-box and WD-40 domain protein 9",0.270337476898099,4.38132945057308,2.33046857191727,0.0377835925216923,0.0912627076589982,-4.57249157727091
"66938","Sh3d21","SH3 domain containing 21",-0.355995630402041,4.0436104183219,-2.32950792990039,0.0378497840907032,0.0914003153755746,-4.50482969620189
"11842","Arf3","ADP-ribosylation factor 3",0.220521255146391,7.54410826151173,2.32943798250692,0.0378546080394362,0.0914003153755746,-4.82096753059906
"11979","Atp7b","ATPase, Cu++ transporting, beta polypeptide",1.44374759145896,2.61139243999074,2.32939005862213,0.0378579134680151,0.0914003153755746,-3.71656524323966
"16420","Itgb6","integrin beta 6",-0.49203622547351,2.74541012209162,-2.32915580812165,0.0378740742768649,0.0914253657967882,-4.23880072714884
"50791","Magi2","membrane associated guanylate kinase, WW and PDZ domain containing 2",-0.38757190422346,0.470182105616249,-2.32851262801465,0.0379184808513789,0.0915185814561993,-4.24840076983384
"70750","Kdsr","3-ketodihydrosphingosine reductase",-0.3375671499759,4.71502648805864,-2.32829763335847,0.0379333356610494,0.0915404545407276,-4.61159804201234
"14708","Gng7","guanine nucleotide binding protein (G protein), gamma 7",-0.411825880030926,3.46565710404917,-2.32793789263061,0.037958203986042,0.0915864818008256,-4.21020335319376
"231633","Tmem119","transmembrane protein 119",1.36644408383555,-2.11923213653929,2.32745908674959,0.0379913272950198,0.0916524097955264,-3.55246285111993
"67117","Dynlt3","dynein light chain Tctex-type 3",-0.234241109022741,6.10179839476563,-2.3271968411201,0.0380094809003529,0.0916822094244776,-4.81584483324577
"216131","Trappc10","trafficking protein particle complex 10",0.233073466493425,6.67150574292172,2.32670531915222,0.0380435282071663,0.0917405688141695,-4.82604559426601
"17389","Mmp16","matrix metallopeptidase 16",1.83178282083227,0.106199592856891,2.32667996519931,0.0380452852447524,0.0917405688141695,-3.53923361380282
"73095","Slc25a42","solute carrier family 25, member 42",0.430866410907218,3.52133489437177,2.32638190654554,0.0380659466314942,0.091776387576527,-4.6163318198216
"228432","Ano3","anoctamin 3",0.822182094464267,2.97561361740829,2.32580615254177,0.0381058882148833,0.0918586725668114,-3.79956359614117
"22194","Ube2e1","ubiquitin-conjugating enzyme E2E 1",0.319245440477375,4.14084840570611,2.32496830721988,0.0381640833792013,0.091984928126414,-4.52534839238534
"77125","Il33","interleukin 33",3.55448462498969,0.0462423428510692,2.32460942351755,0.0381890367600005,0.0920310364371833,-3.53947634966716
"57431","Dnajc4","DnaJ heat shock protein family (Hsp40) member C4",-0.313348973107203,3.73926232863664,-2.32403139059452,0.0382292605121435,0.0921139248565202,-4.51187039530264
"216225","Slc5a8","solute carrier family 5 (iodide transporter), member 8",1.35548620109852,3.32864075665076,2.32370806638369,0.0382517774371829,0.0921541296672619,-3.75389010055388
"665562","Rpl31-ps12","ribosomal protein L31, pseudogene 1 2",0.537440573288402,2.314251507181,2.32194986889091,0.0383744438665203,0.0924267154801047,-4.09086877493522
"233335","Synm","synemin, intermediate filament protein",-0.424085753788484,5.21648379339208,-2.32188809459126,0.0383787605857246,0.0924267154801047,-4.78379192945269
"17769","Mthfr","methylenetetrahydrofolate reductase",-0.274372720610925,5.32417362205902,-2.32183503650452,0.0383824685963001,0.0924267154801047,-4.77302043342201
"12530","Cdc25a","cell division cycle 25A",0.539750271122786,3.8647275741263,2.32130645615951,0.038419427601374,0.0925016200201273,-4.26677062286834
"270328","Gsdmc3","gasdermin C3",-1.44371018077417,-3.44129678568311,-2.32095616190285,0.0384439393604709,0.0925286061454746,-3.5651224605415
"58245","Gpr180","G protein-coupled receptor 180",-0.279829730181662,4.2714233180379,-2.32089391296548,0.038448296779539,0.0925286061454746,-4.54853298809032
"56089","Ramp3","receptor (calcitonin) activity modifying protein 3",0.82082751872094,1.47288803659821,2.32084653627903,0.0384516134590258,0.0925286061454746,-4.05855633491606
"67453","Slc25a46","solute carrier family 25, member 46",-0.245681020100631,4.54148518075623,-2.32081166294485,0.0384540549964235,0.0925286061454746,-4.61413488558263
"21343","Taf6","TATA-box binding protein associated factor 6",-0.377095182522007,4.5079735798774,-2.31991600053274,0.0385168125478237,0.092661498807784,-4.61851685911941
"230103","Npr2","natriuretic peptide receptor 2",-0.251184951321024,4.0713446548739,-2.3198561405466,0.0385210103244205,0.092661498807784,-4.83386912106721
"67862","2310033P09Rik","RIKEN cDNA 2310033P09 gene",0.278582766707363,3.86807288751783,2.31954399550022,0.0385429070785106,0.0927000614014276,-4.53653817828595
"170460","Stard5","StAR related lipid transfer domain containing 5",-0.433425682474669,4.3386408719082,-2.31944705481896,0.0385497098196241,0.0927023149709889,-4.61592683610214
"19288","Ptx3","pentraxin related gene",0.502552525086554,4.48435415229777,2.31935827996313,0.0385559405366662,0.0927031924907154,-4.83731102347855
"18400","Slc22a18","solute carrier family 22 (organic cation transporter), member 18",1.63024836448332,0.801703038045754,2.31889830187693,0.038588239795635,0.0927667389306686,-3.54685618304559
"18405","Orm1","orosomucoid 1",-0.909428772768662,0.29720953477709,-2.31797330229835,0.0386532707717022,0.0929089416389325,-3.78282570066942
"19291","Purb","purine rich element binding protein B",0.244134072403538,8.04135637580691,2.31740397495719,0.0386933487023099,0.0929911318265367,-4.82044385339537
"72085","Osgepl1","O-sialoglycoprotein endopeptidase-like 1",-0.415743530558148,2.25823154794739,-2.31717126949663,0.0387097414886201,0.0930163835314204,-4.2381713855995
"58202","Nelfb","negative elongation factor complex member B",-0.223434549710354,5.1469621716871,-2.3157975644512,0.0388066465695867,0.0932350626916613,-4.71270601863641
"56075","Pdss1","prenyl (solanesyl) diphosphate synthase, subunit 1",0.575032702545033,2.23633442643619,2.31567129245691,0.0388155657816329,0.0932412018549287,-4.01806482528889
"73419","Armt1","acidic residue methyltransferase 1",-0.724499591522504,1.90418893386206,-2.31559435049037,0.0388210015316015,0.0932412018549287,-3.87037957373638
"75565","Sgf29","SAGA complex associated factor 29",0.430691562137258,3.35720979793145,2.31514160391246,0.0388530016363386,0.0933038805440959,-4.30494071292586
"212285","Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",-0.401920031149666,4.90866784732209,-2.31505355614502,0.0388592277747387,0.0933046544746232,-4.68422520976149
"100504191","Gm16576","predicted gene 16576",-0.502793798249958,1.18024908557464,-2.31454407295945,0.0388952736779087,0.0933770173485749,-4.21336637566299
"244152","Tsku","tsukushi, small leucine rich proteoglycan",0.615484604442588,2.93363308689206,2.31435735755559,0.0389084917786272,0.0933945631940195,-4.34026634736719
"233016","Blvrb","biliverdin reductase B",-0.36365524211479,3.94238216973084,-2.3142317398838,0.0389173870165727,0.0933995020598728,-4.51927909350327
"211255","Kbtbd7","kelch repeat and BTB (POZ) domain containing 7",0.280971800222516,4.10106660270767,2.31416139599468,0.0389223690563353,0.0933995020598728,-4.64358365589702
"100504361","Gm14230","predicted gene 14230",1.21147029504757,-2.31464121578943,2.31357644307238,0.0389638214048624,0.0934847781209116,-3.60353658573989
"83492","Gsdmc","gasdermin C",-1.7483249272415,-1.12615372755152,-2.31204328838652,0.0390726677523856,0.0937223744401798,-3.55862362854838
"100302565","Snord68","small nucleolar RNA, C/D box 68",1.08461846047793,-1.43789699961579,2.31201455390161,0.039074710528116,0.0937223744401798,-3.59999550277624
"14828","Hspa5","heat shock protein 5",0.261235724979487,10.4690404643771,2.31185090482288,0.0390863465209445,0.0937287204526941,-4.78763668809761
"13849","Ephx1","epoxide hydrolase 1, microsomal",-0.408671810429789,6.13010708476685,-2.31181053162578,0.0390892176982857,0.0937287204526941,-4.85291574790661
"74741","C2cd5","C2 calcium-dependent domain containing 5",-0.354831869031754,4.1371763847154,-2.31152965485865,0.0391091980870067,0.0937490477376912,-4.52102909227659
"170728","Rtn4ip1","reticulon 4 interacting protein 1",-0.366014552886236,3.0326534302972,-2.31152458138558,0.0391095590821689,0.0937490477376912,-4.22924775052782
"214459","Fnbp1l","formin binding protein 1-like",0.230385544859271,6.99995483469704,2.31125264497613,0.0391289129566552,0.0937812163128569,-4.85294004933332
"71839","Osgin1","oxidative stress induced growth inhibitor 1",0.617589662910409,7.02626339531419,2.3105904193343,0.0391760822182405,0.0938701628883755,-4.851752584288
"213417","Klhdc8a","kelch domain containing 8A",1.52827393721524,-0.21401705492656,2.31056485834432,0.0391779039744195,0.0938701628883755,-3.60735914706066
"66753","Erlec1","endoplasmic reticulum lectin 1",-0.271832450779253,4.82833762492921,-2.31046165310083,0.0391852603336589,0.0938735568156958,-4.67122753271368
"27756","Lsm2","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",0.463168553683044,3.18462826850377,2.31018357965381,0.0392050876779379,0.0939068211067188,-4.21737006534248
"68682","Slc44a2","solute carrier family 44, member 2",-0.303825960620785,6.59294296392143,-2.30948650528205,0.0392548329795046,0.0940094409143746,-4.85576703263002
"66679","Rae1","ribonucleic acid export 1",0.272767980905129,4.31845165225738,2.30941656767924,0.0392598272611284,0.0940094409143746,-4.61372850567084
"223917","Krt79","keratin 79",-1.92474665868679,-1.72485827328332,-2.30859255866988,0.0393187158977569,0.0941335355152767,-3.58867276214618
"30945","Rnf19a","ring finger protein 19A",-0.310535408287937,6.9602804976187,-2.30852477683856,0.0393235637479028,0.0941335355152767,-4.85435795312283
"68721","Cfap68","cilia and flagella associated protein 68",-0.446195936908562,3.11761037888186,-2.30826952314604,0.0393418249669865,0.0941629867905883,-4.26748118924945
"546100","Gm5914","predicted gene 5914",0.749565673551518,-0.292401204671955,2.30801713410472,0.0393598892069104,0.0941839312001848,-3.79666965195245
"28088","Rtcb","RNA 2',3'-cyclic phosphate and 5'-OH ligase",0.199086809578888,6.62602979750841,2.30798074051984,0.0393624946581385,0.0941839312001848,-4.84374004072483
"216033","Ctnna3","catenin alpha 3",1.45370232175684,-3.15691469556469,2.30734009347828,0.0394083861623871,0.0942794633530679,-3.56192780925113
"72549","Reep4","receptor accessory protein 4",0.355395718592532,3.80542648220739,2.30709216140931,0.0394261600017209,0.0943051473058793,-4.42389385200724
"78108","Particl","promoter of Mat2a antisense radiation induced circulating long non-coding RNA",0.450318645643165,1.7941994208002,2.30701370471153,0.039431786026577,0.0943051473058793,-4.24767801298445
"399609","C130046K22Rik","RIKEN cDNA C130046K22 gene",-0.740266036438995,0.780381576581043,-2.306940676842,0.0394370234462513,0.0943051473058793,-3.79369428530329
"330171","Kctd10","potassium channel tetramerisation domain containing 10",0.319593797422012,5.87090948806759,2.30673499347075,0.0394517782359598,0.0943261578277019,-4.85936380218478
"66583","Exosc1","exosome component 1",0.435702724149877,3.00823204662851,2.30630637959758,0.0394825419838539,0.0943794327772244,-4.2282320502845
"18605","Enpp1","ectonucleotide pyrophosphatase/phosphodiesterase 1",-0.356196715667613,4.82256080968621,-2.30614996743129,0.0394937741656418,0.0943794327772244,-4.85943908639169
"22673","Zfp185","zinc finger protein 185",0.419675591213099,4.20677988744033,2.30614000645758,0.0394944895807604,0.0943794327772244,-4.66361288689355
"68394","Ccdc163","coiled-coil domain containing 163",-0.388676463574317,3.30338557671533,-2.3060918577006,0.0394979478858873,0.0943794327772244,-4.4474738082409
"235661","Dync1li1","dynein cytoplasmic 1 light intermediate chain 1",0.199352849102346,5.51821922393528,2.30593959879348,0.0395088858500621,0.0943912973506247,-4.79035715170807
"218914","Wapl","WAPL cohesin release factor",0.197409382642913,6.79833109430661,2.3058400577683,0.0395160382341777,0.0943941155158623,-4.85794014576317
